SECTOR,year,STATE_PROVINCE_CODE,CITY_NAME,qtr,TXN_MTH,month,scaled_amt
RESTAURANTS,2013,AK,KLAWOCK,4,2013-12-01,12,79587.8504788687
RESTAURANTS,2013,AK,KNIK-FAIRVIEW,1,2013-01-01,1,5853147.98579507
RESTAURANTS,2013,AK,KNIK-FAIRVIEW,1,2013-02-01,2,6141606.66727734
RESTAURANTS,2013,AK,KNIK-FAIRVIEW,1,2013-03-01,3,7249413.61696645
RESTAURANTS,2013,AK,KNIK-FAIRVIEW,2,2013-04-01,4,6516420.68339041
RESTAURANTS,2013,AK,KNIK-FAIRVIEW,2,2013-05-01,5,7174837.24380883
RESTAURANTS,2013,AK,KNIK-FAIRVIEW,2,2013-06-01,6,7120357.97950573
RESTAURANTS,2013,AK,KNIK-FAIRVIEW,3,2013-07-01,7,6973415.53146293
RESTAURANTS,2013,AK,KNIK-FAIRVIEW,3,2013-08-01,8,7747715.15635714
RESTAURANTS,2013,AK,KNIK-FAIRVIEW,3,2013-09-01,9,6927274.76257484
RESTAURANTS,2013,AK,KNIK-FAIRVIEW,4,2013-10-01,10,7786060.78382783
RESTAURANTS,2013,AK,KNIK-FAIRVIEW,4,2013-11-01,11,6942566.09429521
RESTAURANTS,2013,AK,KNIK-FAIRVIEW,4,2013-12-01,12,6567227.02119534
RESTAURANTS,2013,AK,KODIAK,1,2013-01-01,1,1787576.17273784
RESTAURANTS,2013,AK,KODIAK,1,2013-02-01,2,1968980.79412054
RESTAURANTS,2013,AK,KODIAK,1,2013-03-01,3,2236481.88183764
RESTAURANTS,2013,AK,KODIAK,2,2013-04-01,4,2230215.39064595
RESTAURANTS,2013,AK,KODIAK,2,2013-05-01,5,2185636.45363777
RESTAURANTS,2013,AK,KODIAK,2,2013-06-01,6,2035228.20237605
RESTAURANTS,2013,AK,KODIAK,3,2013-07-01,7,2147079.10500363
RESTAURANTS,2013,AK,KODIAK,3,2013-08-01,8,2512564.45771373
RESTAURANTS,2013,AK,KODIAK,3,2013-09-01,9,2277998.94084892
RESTAURANTS,2013,AK,KODIAK,4,2013-10-01,10,2377934.7309915
RESTAURANTS,2013,AK,KODIAK,4,2013-11-01,11,2010810.10504721
RESTAURANTS,2013,AK,KODIAK,4,2013-12-01,12,1878967.2994018
RESTAURANTS,2013,AK,KOTZEBUE,1,2013-01-01,1,267138.223006651
RESTAURANTS,2013,AK,KOTZEBUE,1,2013-02-01,2,240908.308603819
RESTAURANTS,2013,AK,KOTZEBUE,1,2013-03-01,3,332368.891961128
RESTAURANTS,2013,AK,KOTZEBUE,2,2013-04-01,4,327414.412954055
RESTAURANTS,2013,AK,KOTZEBUE,2,2013-05-01,5,307554.719680188
RESTAURANTS,2013,AK,KOTZEBUE,2,2013-06-01,6,278482.287580376
RESTAURANTS,2013,AK,KOTZEBUE,3,2013-07-01,7,301258.717933459
RESTAURANTS,2013,AK,KOTZEBUE,3,2013-08-01,8,341515.249864918
RESTAURANTS,2013,AK,KOTZEBUE,3,2013-09-01,9,385705.76722356
RESTAURANTS,2013,AK,KOTZEBUE,4,2013-10-01,10,273230.690918619
RESTAURANTS,2013,AK,KOTZEBUE,4,2013-11-01,11,235843.853036337
RESTAURANTS,2013,AK,KOTZEBUE,4,2013-12-01,12,358485.2699967
RESTAURANTS,2013,AK,MCKINLEY PARK,1,2013-01-01,1,5905.49982401567
RESTAURANTS,2013,AK,MCKINLEY PARK,1,2013-02-01,2,2606.68304730392
RESTAURANTS,2013,AK,MCKINLEY PARK,1,2013-03-01,3,3396.35535927785
RESTAURANTS,2013,AK,MCKINLEY PARK,2,2013-04-01,4,32093.2322931122
RESTAURANTS,2013,AK,MCKINLEY PARK,2,2013-05-01,5,612775.837813735
RESTAURANTS,2013,AK,MCKINLEY PARK,2,2013-06-01,6,1685005.04550842
RESTAURANTS,2013,AK,MCKINLEY PARK,3,2013-07-01,7,1999400.1987277
RESTAURANTS,2013,AK,MCKINLEY PARK,3,2013-08-01,8,2056713.20568965
RESTAURANTS,2013,AK,MCKINLEY PARK,3,2013-09-01,9,699462.231286788
RESTAURANTS,2013,AK,MOOSE PASS,1,2013-01-01,1,17130.7272056487
RESTAURANTS,2013,AK,MOOSE PASS,1,2013-02-01,2,19375.9344122146
RESTAURANTS,2013,AK,MOOSE PASS,1,2013-03-01,3,16348.2366327665
RESTAURANTS,2013,AK,MOOSE PASS,2,2013-04-01,4,8204.4404832936
RESTAURANTS,2013,AK,MOOSE PASS,2,2013-05-01,5,116636.534575919
RESTAURANTS,2013,AK,MOOSE PASS,2,2013-06-01,6,246677.999725117
RESTAURANTS,2013,AK,MOOSE PASS,3,2013-07-01,7,363719.862773276
RESTAURANTS,2013,AK,MOOSE PASS,3,2013-08-01,8,269654.356336294
RESTAURANTS,2013,AK,MOOSE PASS,3,2013-09-01,9,75949.9570648996
RESTAURANTS,2013,AK,MOOSE PASS,4,2013-10-01,10,17971.8476834564
RESTAURANTS,2013,AK,MOOSE PASS,4,2013-11-01,11,16222.3762482894
RESTAURANTS,2013,AK,MOOSE PASS,4,2013-12-01,12,13405.4249222687
RESTAURANTS,2013,AK,NAKNEK,1,2013-01-01,1,33547.1615509707
RESTAURANTS,2013,AK,NAKNEK,1,2013-02-01,2,27458.5203982583
RESTAURANTS,2013,AK,NAKNEK,1,2013-03-01,3,41150.4771604452
RESTAURANTS,2013,AK,NAKNEK,2,2013-04-01,4,40489.2073433775
RESTAURANTS,2013,AK,NAKNEK,2,2013-05-01,5,105218.655574472
RESTAURANTS,2013,AK,NAKNEK,2,2013-06-01,6,283369.737491205
RESTAURANTS,2013,AK,NAKNEK,3,2013-07-01,7,328555.110637348
RESTAURANTS,2013,AK,NAKNEK,3,2013-08-01,8,76207.8855072578
RESTAURANTS,2013,AK,NAKNEK,3,2013-09-01,9,69237.1418287336
RESTAURANTS,2013,AK,NAKNEK,4,2013-10-01,10,86359.7885812626
RESTAURANTS,2013,AK,NAKNEK,4,2013-11-01,11,61118.7817641497
RESTAURANTS,2013,AK,NAKNEK,4,2013-12-01,12,33707.4469026941
RESTAURANTS,2013,AK,NENANA,1,2013-01-01,1,60130.9334977239
RESTAURANTS,2013,AK,NENANA,1,2013-02-01,2,69262.1951851016
RESTAURANTS,2013,AK,NENANA,1,2013-03-01,3,71044.9641138705
RESTAURANTS,2013,AK,NENANA,2,2013-04-01,4,73177.819763757
RESTAURANTS,2013,AK,NENANA,2,2013-05-01,5,187071.743575776
RESTAURANTS,2013,AK,NENANA,2,2013-06-01,6,139408.864317565
RESTAURANTS,2013,AK,NENANA,3,2013-07-01,7,176515.305873461
RESTAURANTS,2013,AK,NENANA,3,2013-08-01,8,135459.249064045
RESTAURANTS,2013,AK,NENANA,3,2013-09-01,9,158064.371095898
RESTAURANTS,2013,AK,NENANA,4,2013-10-01,10,42976.872435457
RESTAURANTS,2013,AK,NENANA,4,2013-11-01,11,33144.4560030628
RESTAURANTS,2013,AK,NENANA,4,2013-12-01,12,51054.1883150825
RESTAURANTS,2013,AK,NINILCHIK,1,2013-01-01,1,210462.944312567
RESTAURANTS,2013,AK,NINILCHIK,1,2013-02-01,2,210975.923002131
RESTAURANTS,2013,AK,NINILCHIK,1,2013-03-01,3,327115.899321535
RESTAURANTS,2013,AK,NINILCHIK,2,2013-04-01,4,214052.453626489
RESTAURANTS,2013,AK,NINILCHIK,2,2013-05-01,5,311736.360789156
RESTAURANTS,2013,AK,NINILCHIK,2,2013-06-01,6,424051.24881571
RESTAURANTS,2013,AK,NINILCHIK,3,2013-07-01,7,544507.580356034
RESTAURANTS,2013,AK,NINILCHIK,3,2013-08-01,8,598782.984619057
RESTAURANTS,2013,AK,NINILCHIK,3,2013-09-01,9,267569.808966693
RESTAURANTS,2013,AK,NINILCHIK,4,2013-10-01,10,171806.185216704
RESTAURANTS,2013,AK,NINILCHIK,4,2013-11-01,11,180530.558041502
RESTAURANTS,2013,AK,NINILCHIK,4,2013-12-01,12,194821.927012819
RESTAURANTS,2013,AK,NOME,1,2013-01-01,1,772300.842987287
RESTAURANTS,2013,AK,NOME,1,2013-02-01,2,945010.453403366
RESTAURANTS,2013,AK,NOME,1,2013-03-01,3,1281792.45926659
RESTAURANTS,2013,AK,NOME,2,2013-04-01,4,903022.78453858
RESTAURANTS,2013,AK,NOME,2,2013-05-01,5,946361.060249927
RESTAURANTS,2013,AK,NOME,2,2013-06-01,6,1041809.42264087
RESTAURANTS,2013,AK,NOME,3,2013-07-01,7,960061.284770065
RESTAURANTS,2013,AK,NOME,3,2013-08-01,8,1216931.65008843
RESTAURANTS,2013,AK,NOME,3,2013-09-01,9,961220.79808918
RESTAURANTS,2013,AK,NOME,4,2013-10-01,10,1357837.34653978
RESTAURANTS,2013,AK,NOME,4,2013-11-01,11,973287.71940334
RESTAURANTS,2013,AK,NOME,4,2013-12-01,12,881447.926569759
RESTAURANTS,2013,AK,PALMER,1,2013-01-01,1,2626137.22150791
RESTAURANTS,2013,AK,PALMER,1,2013-02-01,2,2864495.73883156
RESTAURANTS,2013,AK,PALMER,1,2013-03-01,3,3203738.89726649
RESTAURANTS,2013,AK,PALMER,2,2013-04-01,4,2995189.40929399
RESTAURANTS,2013,AK,PALMER,2,2013-05-01,5,3409748.31863174
RESTAURANTS,2013,AK,PALMER,2,2013-06-01,6,3793529.95912497
RESTAURANTS,2013,AK,PALMER,3,2013-07-01,7,3945465.48852228
RESTAURANTS,2013,AK,PALMER,3,2013-08-01,8,4137940.66738958
RESTAURANTS,2013,AK,PALMER,3,2013-09-01,9,3399215.51655142
RESTAURANTS,2013,AK,PALMER,4,2013-10-01,10,3437985.1806247
RESTAURANTS,2013,AK,PALMER,4,2013-11-01,11,2723562.05126406
RESTAURANTS,2013,AK,PALMER,4,2013-12-01,12,2486324.14695361
RESTAURANTS,2013,AK,PETERSBURG,1,2013-01-01,1,664078.585493028
RESTAURANTS,2013,AK,PETERSBURG,1,2013-02-01,2,697181.742377841
RESTAURANTS,2013,AK,PETERSBURG,1,2013-03-01,3,832268.11796042
RESTAURANTS,2013,AK,PETERSBURG,2,2013-04-01,4,748531.015087811
RESTAURANTS,2013,AK,PETERSBURG,2,2013-05-01,5,924083.793004201
RESTAURANTS,2013,AK,PETERSBURG,2,2013-06-01,6,939023.466095217
RESTAURANTS,2013,AK,PETERSBURG,3,2013-07-01,7,900432.245194402
RESTAURANTS,2013,AK,PETERSBURG,3,2013-08-01,8,1017843.91786643
RESTAURANTS,2013,AK,PETERSBURG,3,2013-09-01,9,812681.06789536
RESTAURANTS,2013,AK,PETERSBURG,4,2013-10-01,10,849097.015328234
RESTAURANTS,2013,AK,PETERSBURG,4,2013-11-01,11,758795.6760532
RESTAURANTS,2013,AK,PETERSBURG,4,2013-12-01,12,614178.869742363
RESTAURANTS,2013,AK,POINT HOPE,1,2013-01-01,1,34052.7082907175
RESTAURANTS,2013,AK,POINT HOPE,1,2013-02-01,2,49462.0384456403
RESTAURANTS,2013,AK,POINT HOPE,1,2013-03-01,3,34720.6253233384
RESTAURANTS,2013,AK,POINT HOPE,2,2013-04-01,4,92153.5087926596
RESTAURANTS,2013,AK,POINT HOPE,2,2013-05-01,5,65991.7849593309
RESTAURANTS,2013,AK,POINT HOPE,2,2013-06-01,6,127104.499228137
RESTAURANTS,2013,AK,POINT HOPE,3,2013-07-01,7,87808.5268885467
RESTAURANTS,2013,AK,POINT HOPE,3,2013-08-01,8,39633.087978849
RESTAURANTS,2013,AK,POINT HOPE,3,2013-09-01,9,137483.535630032
RESTAURANTS,2013,AK,POINT HOPE,4,2013-10-01,10,185112.376494767
RESTAURANTS,2013,AK,POINT HOPE,4,2013-11-01,11,139429.616348555
RESTAURANTS,2013,AK,POINT HOPE,4,2013-12-01,12,189926.675486955
RESTAURANTS,2013,AK,SAND POINT,1,2013-01-01,1,290006.181082906
RESTAURANTS,2013,AK,SAND POINT,1,2013-02-01,2,307708.005010904
RESTAURANTS,2013,AK,SAND POINT,1,2013-03-01,3,405940.882499356
RESTAURANTS,2013,AK,SAND POINT,2,2013-04-01,4,298528.024294111
RESTAURANTS,2013,AK,SAND POINT,2,2013-05-01,5,383746.165165062
RESTAURANTS,2013,AK,SAND POINT,2,2013-06-01,6,132319.884292989
RESTAURANTS,2013,AK,SAND POINT,3,2013-07-01,7,332824.937594485
RESTAURANTS,2013,AK,SAND POINT,3,2013-08-01,8,404077.350100869
RESTAURANTS,2013,AK,SAND POINT,3,2013-09-01,9,577789.210799849
RESTAURANTS,2013,AK,SAND POINT,4,2013-10-01,10,329088.483122193
RESTAURANTS,2013,AK,SAND POINT,4,2013-11-01,11,207264.820052019
RESTAURANTS,2013,AK,SAND POINT,4,2013-12-01,12,3610.28970437887
RESTAURANTS,2013,AK,SELDOVIA,1,2013-01-01,1,59268.9906743609
RESTAURANTS,2013,AK,SELDOVIA,1,2013-02-01,2,97994.4391718359
RESTAURANTS,2013,AK,SELDOVIA,1,2013-03-01,3,106215.482643915
RESTAURANTS,2013,AK,SELDOVIA,2,2013-04-01,4,72146.5236787562
RESTAURANTS,2013,AK,SELDOVIA,2,2013-05-01,5,146018.947309032
RESTAURANTS,2013,AK,SELDOVIA,2,2013-06-01,6,174676.311301226
RESTAURANTS,2013,AK,SELDOVIA,3,2013-07-01,7,173378.521451852
RESTAURANTS,2013,AK,SELDOVIA,3,2013-08-01,8,131558.086233784
RESTAURANTS,2013,AK,SELDOVIA,3,2013-09-01,9,131664.077776589
RESTAURANTS,2013,AK,SEWARD,1,2013-01-01,1,557015.667547465
RESTAURANTS,2013,AK,SEWARD,1,2013-02-01,2,617386.475435407
RESTAURANTS,2013,AK,SEWARD,1,2013-03-01,3,931513.767468504
RESTAURANTS,2013,AK,SEWARD,2,2013-04-01,4,1167285.93208649
RESTAURANTS,2013,AK,SEWARD,2,2013-05-01,5,2389282.80966867
RESTAURANTS,2013,AK,SEWARD,2,2013-06-01,6,4466687.35153754
RESTAURANTS,2013,AK,SEWARD,3,2013-07-01,7,5848340.86600899
RESTAURANTS,2013,AK,SEWARD,3,2013-08-01,8,5993927.27788963
RESTAURANTS,2013,AK,SEWARD,3,2013-09-01,9,2264011.26691369
RESTAURANTS,2013,AK,SEWARD,4,2013-10-01,10,894235.363389413
RESTAURANTS,2013,AK,SEWARD,4,2013-11-01,11,645253.064712013
RESTAURANTS,2013,AK,SEWARD,4,2013-12-01,12,535928.862182347
RESTAURANTS,2013,AK,SITKA AND,1,2013-01-01,1,1193197.54840132
RESTAURANTS,2013,AK,SITKA AND,1,2013-02-01,2,1255741.65197925
RESTAURANTS,2013,AK,SITKA AND,1,2013-03-01,3,1790273.45663804
RESTAURANTS,2013,AK,SITKA AND,2,2013-04-01,4,1700394.90927673
RESTAURANTS,2013,AK,SITKA AND,2,2013-05-01,5,1991402.41980141
RESTAURANTS,2013,AK,SITKA AND,2,2013-06-01,6,2137264.48406364
RESTAURANTS,2013,AK,SITKA AND,3,2013-07-01,7,2173876.74701625
RESTAURANTS,2013,AK,SITKA AND,3,2013-08-01,8,2571852.13918379
RESTAURANTS,2013,AK,SITKA AND,3,2013-09-01,9,1655943.74524723
RESTAURANTS,2013,AK,SITKA AND,4,2013-10-01,10,1614952.84695049
RESTAURANTS,2013,AK,SITKA AND,4,2013-11-01,11,1465766.49701157
RESTAURANTS,2013,AK,SITKA AND,4,2013-12-01,12,1158266.333674
RESTAURANTS,2013,AK,SKAGWAY,1,2013-01-01,1,48815.1509347521
RESTAURANTS,2013,AK,SKAGWAY,1,2013-02-01,2,87033.4667369884
RESTAURANTS,2013,AK,SKAGWAY,1,2013-03-01,3,138240.548318908
RESTAURANTS,2013,AK,SKAGWAY,2,2013-04-01,4,332669.856749245
RESTAURANTS,2013,AK,SKAGWAY,2,2013-05-01,5,1907786.54521254
RESTAURANTS,2013,AK,SKAGWAY,2,2013-06-01,6,2788152.9680074
RESTAURANTS,2013,AK,SKAGWAY,3,2013-07-01,7,3708935.77431107
RESTAURANTS,2013,AK,SKAGWAY,3,2013-08-01,8,3420602.83412792
RESTAURANTS,2013,AK,SKAGWAY,3,2013-09-01,9,1539644.52635156
RESTAURANTS,2013,AK,SKAGWAY,4,2013-10-01,10,155557.739840702
RESTAURANTS,2013,AK,SKAGWAY,4,2013-11-01,11,68969.4073615556
RESTAURANTS,2013,AK,SKAGWAY,4,2013-12-01,12,62172.2693990667
RESTAURANTS,2013,AK,STEELE CREEK,1,2013-01-01,1,407276.069970481
RESTAURANTS,2013,AK,STEELE CREEK,1,2013-02-01,2,503809.548280522
RESTAURANTS,2013,AK,STEELE CREEK,1,2013-03-01,3,734838.807661009
RESTAURANTS,2013,AK,STEELE CREEK,2,2013-04-01,4,570712.15697328
RESTAURANTS,2013,AK,STEELE CREEK,2,2013-05-01,5,698913.088707885
RESTAURANTS,2013,AK,STEELE CREEK,2,2013-06-01,6,745093.667246896
RESTAURANTS,2013,AK,STEELE CREEK,3,2013-07-01,7,802950.354293829
RESTAURANTS,2013,AK,STEELE CREEK,3,2013-08-01,8,850961.806140548
RESTAURANTS,2013,AK,STEELE CREEK,3,2013-09-01,9,633023.914716219
RESTAURANTS,2013,AK,STEELE CREEK,4,2013-10-01,10,517540.084290575
RESTAURANTS,2013,AK,STEELE CREEK,4,2013-11-01,11,391960.581734033
RESTAURANTS,2013,AK,STEELE CREEK,4,2013-12-01,12,408475.873889784
RESTAURANTS,2013,AK,STERLING,1,2013-01-01,1,117938.398935076
RESTAURANTS,2013,AK,STERLING,1,2013-02-01,2,95866.6238478326
RESTAURANTS,2013,AK,STERLING,1,2013-03-01,3,124493.491982367
RESTAURANTS,2013,AK,STERLING,2,2013-04-01,4,121610.436204249
RESTAURANTS,2013,AK,STERLING,2,2013-05-01,5,196869.620272193
RESTAURANTS,2013,AK,STERLING,2,2013-06-01,6,393426.629266779
RESTAURANTS,2013,AK,STERLING,3,2013-07-01,7,512380.833128635
RESTAURANTS,2013,AK,STERLING,3,2013-08-01,8,372625.08962045
RESTAURANTS,2013,AK,STERLING,3,2013-09-01,9,139495.553073467
RESTAURANTS,2013,AK,STERLING,4,2013-10-01,10,149001.5527317
RESTAURANTS,2013,AK,STERLING,4,2013-11-01,11,86357.9610242856
RESTAURANTS,2013,AK,STERLING,4,2013-12-01,12,78409.3914515008
RESTAURANTS,2013,AK,SUTTON-ALPINE,1,2013-01-01,1,49162.6666658354
RESTAURANTS,2013,AK,SUTTON-ALPINE,1,2013-02-01,2,25378.3876678547
RESTAURANTS,2013,AK,SUTTON-ALPINE,1,2013-03-01,3,93313.6064024014
RESTAURANTS,2013,AK,SUTTON-ALPINE,2,2013-04-01,4,48766.3207883226
RESTAURANTS,2013,AK,SUTTON-ALPINE,2,2013-05-01,5,156554.321295901
RESTAURANTS,2013,AK,SUTTON-ALPINE,2,2013-06-01,6,569059.907159808
RESTAURANTS,2013,AK,SUTTON-ALPINE,3,2013-07-01,7,527711.825693681
RESTAURANTS,2013,AK,SUTTON-ALPINE,3,2013-08-01,8,439525.967583883
RESTAURANTS,2013,AK,SUTTON-ALPINE,3,2013-09-01,9,372954.914747128
RESTAURANTS,2013,AK,SUTTON-ALPINE,4,2013-10-01,10,23654.6326889798
RESTAURANTS,2013,AK,SUTTON-ALPINE,4,2013-11-01,11,34094.3964619788
RESTAURANTS,2013,AK,SUTTON-ALPINE,4,2013-12-01,12,18050.4988302088
RESTAURANTS,2013,AK,TALKEETNA,1,2013-01-01,1,138724.352063574
RESTAURANTS,2013,AK,TALKEETNA,1,2013-02-01,2,167301.357616259
RESTAURANTS,2013,AK,TALKEETNA,1,2013-03-01,3,246213.04700899
RESTAURANTS,2013,AK,TALKEETNA,2,2013-04-01,4,205365.672457067
RESTAURANTS,2013,AK,TALKEETNA,2,2013-05-01,5,650895.470370542
RESTAURANTS,2013,AK,TALKEETNA,2,2013-06-01,6,1360965.22276164
RESTAURANTS,2013,AK,TALKEETNA,3,2013-07-01,7,1650000.71705655
RESTAURANTS,2013,AK,TALKEETNA,3,2013-08-01,8,1570760.55778141
RESTAURANTS,2013,AK,TALKEETNA,3,2013-09-01,9,674920.158284469
RESTAURANTS,2013,AK,TALKEETNA,4,2013-10-01,10,187267.86241067
RESTAURANTS,2013,AK,TALKEETNA,4,2013-11-01,11,162858.707543556
RESTAURANTS,2013,AK,TALKEETNA,4,2013-12-01,12,151217.421622277
RESTAURANTS,2013,AK,TENAKEE SPRINGS,3,2013-07-01,7,257981.183713544
RESTAURANTS,2013,AK,TENAKEE SPRINGS,3,2013-08-01,8,112443.172272256
RESTAURANTS,2013,AK,TENAKEE SPRINGS,3,2013-09-01,9,207253.18769948
RESTAURANTS,2013,AK,TENAKEE SPRINGS,4,2013-10-01,10,73613.0765300982
RESTAURANTS,2013,AK,TENAKEE SPRINGS,4,2013-11-01,11,171779.171363815
RESTAURANTS,2013,AK,TENAKEE SPRINGS,4,2013-12-01,12,120421.891435709
RESTAURANTS,2013,AK,TOK,1,2013-01-01,1,58411.8001420087
RESTAURANTS,2013,AK,TOK,1,2013-02-01,2,71885.5399161764
RESTAURANTS,2013,AK,TOK,1,2013-03-01,3,110499.330471223
RESTAURANTS,2013,AK,TOK,2,2013-04-01,4,135401.798964659
RESTAURANTS,2013,AK,TOK,2,2013-05-01,5,214315.448955048
RESTAURANTS,2013,AK,TOK,2,2013-06-01,6,341336.228860752
RESTAURANTS,2013,AK,TOK,3,2013-07-01,7,502968.602574717
RESTAURANTS,2013,AK,TOK,3,2013-08-01,8,461064.282942826
RESTAURANTS,2013,AK,TOK,3,2013-09-01,9,279664.451259547
RESTAURANTS,2013,AK,TOK,4,2013-10-01,10,100768.876263855
RESTAURANTS,2013,AK,TOK,4,2013-11-01,11,64112.6572791699
RESTAURANTS,2013,AK,TOK,4,2013-12-01,12,61601.3155489365
RESTAURANTS,2013,AK,TRAPPER CREEK,1,2013-01-01,1,89146.5149048122
RESTAURANTS,2013,AK,TRAPPER CREEK,1,2013-02-01,2,519938.191300559
RESTAURANTS,2013,AK,TRAPPER CREEK,1,2013-03-01,3,288711.894512816
RESTAURANTS,2013,AK,UNALAKLEET,1,2013-01-01,1,23475.6982603
RESTAURANTS,2013,AK,UNALAKLEET,1,2013-02-01,2,56864.4220898399
RESTAURANTS,2013,AK,UNALAKLEET,1,2013-03-01,3,293924.888713649
RESTAURANTS,2013,AK,UNALAKLEET,2,2013-04-01,4,34033.6231298874
RESTAURANTS,2013,AK,UNALAKLEET,2,2013-05-01,5,33884.50618537
RESTAURANTS,2013,AK,UNALAKLEET,2,2013-06-01,6,38926.0720102703
RESTAURANTS,2013,AK,UNALAKLEET,3,2013-07-01,7,22000.4683662773
RESTAURANTS,2013,AK,UNALAKLEET,3,2013-08-01,8,362328.831850357
RESTAURANTS,2013,AK,UNALAKLEET,3,2013-09-01,9,100612.767148059
RESTAURANTS,2013,AK,UNALAKLEET,4,2013-10-01,10,145947.11769014
RESTAURANTS,2013,AK,UNALAKLEET,4,2013-11-01,11,82412.5553990566
RESTAURANTS,2013,AK,UNALAKLEET,4,2013-12-01,12,36462.2560294056
RESTAURANTS,2013,AK,UNALASKA,1,2013-01-01,1,410421.052262518
RESTAURANTS,2013,AK,UNALASKA,1,2013-02-01,2,442764.022514072
RESTAURANTS,2013,AK,UNALASKA,1,2013-03-01,3,524993.484106886
RESTAURANTS,2013,AK,UNALASKA,2,2013-04-01,4,447813.203081527
RESTAURANTS,2013,AK,UNALASKA,2,2013-05-01,5,303004.349229462
RESTAURANTS,2013,AK,UNALASKA,2,2013-06-01,6,323950.942841627
RESTAURANTS,2013,AK,UNALASKA,3,2013-07-01,7,363649.899504324
RESTAURANTS,2013,AK,UNALASKA,3,2013-08-01,8,461157.801508666
RESTAURANTS,2013,AK,UNALASKA,3,2013-09-01,9,404631.730870912
RESTAURANTS,2013,AK,UNALASKA,4,2013-10-01,10,496682.47069466
RESTAURANTS,2013,AK,UNALASKA,4,2013-11-01,11,447065.138605041
RESTAURANTS,2013,AK,UNALASKA,4,2013-12-01,12,313097.390748785
RESTAURANTS,2013,AK,VALDEZ,1,2013-01-01,1,1002156.01456403
RESTAURANTS,2013,AK,VALDEZ,1,2013-02-01,2,1062125.68526996
RESTAURANTS,2013,AK,VALDEZ,1,2013-03-01,3,1642903.69986235
RESTAURANTS,2013,AK,VALDEZ,2,2013-04-01,4,1624546.99650314
RESTAURANTS,2013,AK,VALDEZ,2,2013-05-01,5,1621312.08717908
RESTAURANTS,2013,AK,VALDEZ,2,2013-06-01,6,1807714.48017687
RESTAURANTS,2013,AK,VALDEZ,3,2013-07-01,7,2411503.89323173
RESTAURANTS,2013,AK,VALDEZ,3,2013-08-01,8,2483007.45504913
RESTAURANTS,2013,AK,VALDEZ,3,2013-09-01,9,1433012.25851096
RESTAURANTS,2013,AK,VALDEZ,4,2013-10-01,10,1229614.0722462
RESTAURANTS,2013,AK,VALDEZ,4,2013-11-01,11,1014654.76704402
RESTAURANTS,2013,AK,VALDEZ,4,2013-12-01,12,935254.684467686
RESTAURANTS,2013,AK,WHITTIER,1,2013-01-01,1,21499.2508402965
RESTAURANTS,2013,AK,WHITTIER,1,2013-02-01,2,32085.7401291907
RESTAURANTS,2013,AK,WHITTIER,1,2013-03-01,3,28533.0941257229
RESTAURANTS,2013,AK,WHITTIER,2,2013-04-01,4,36856.306710112
RESTAURANTS,2013,AK,WHITTIER,2,2013-05-01,5,128873.737891131
RESTAURANTS,2013,AK,WHITTIER,2,2013-06-01,6,243947.562155535
RESTAURANTS,2013,AK,WHITTIER,3,2013-07-01,7,297040.48625413
RESTAURANTS,2013,AK,WHITTIER,3,2013-08-01,8,243543.73112694
RESTAURANTS,2013,AK,WHITTIER,3,2013-09-01,9,72349.2896514179
RESTAURANTS,2013,AK,WHITTIER,4,2013-10-01,10,26198.8937877195
RESTAURANTS,2013,AK,WHITTIER,4,2013-11-01,11,30605.859406792
RESTAURANTS,2013,AK,WHITTIER,4,2013-12-01,12,13549.5083442359
RESTAURANTS,2013,AK,WILLOW,1,2013-01-01,1,238979.920217926
RESTAURANTS,2013,AK,WILLOW,1,2013-02-01,2,192000.8781092
RESTAURANTS,2013,AK,WILLOW,1,2013-03-01,3,304100.820252501
RESTAURANTS,2013,AK,WILLOW,2,2013-04-01,4,97175.1514228133
RESTAURANTS,2013,AK,WILLOW,2,2013-05-01,5,171026.162803867
RESTAURANTS,2013,AK,WILLOW,2,2013-06-01,6,230639.635171991
RESTAURANTS,2013,AK,WILLOW,3,2013-07-01,7,326638.823963339
RESTAURANTS,2013,AK,WILLOW,3,2013-08-01,8,382585.855034277
RESTAURANTS,2013,AK,WILLOW,3,2013-09-01,9,239257.535677449
RESTAURANTS,2013,AK,WILLOW,4,2013-10-01,10,107118.727338536
RESTAURANTS,2013,AK,WILLOW,4,2013-11-01,11,83438.3877863047
RESTAURANTS,2013,AK,WILLOW,4,2013-12-01,12,81841.032998848
RESTAURANTS,2013,AK,WRANGELL AND,1,2013-01-01,1,143694.164895749
RESTAURANTS,2013,AK,WRANGELL AND,1,2013-02-01,2,117791.906543693
RESTAURANTS,2013,AK,WRANGELL AND,1,2013-03-01,3,160798.379638483
RESTAURANTS,2013,AK,WRANGELL AND,2,2013-04-01,4,370310.651524161
RESTAURANTS,2013,AK,WRANGELL AND,2,2013-05-01,5,409911.704265545
RESTAURANTS,2013,AK,WRANGELL AND,2,2013-06-01,6,437247.244329981
RESTAURANTS,2013,AK,WRANGELL AND,3,2013-07-01,7,506729.348570013
RESTAURANTS,2013,AK,WRANGELL AND,3,2013-08-01,8,479739.304063127
RESTAURANTS,2013,AK,WRANGELL AND,3,2013-09-01,9,309379.401843568
RESTAURANTS,2013,AK,WRANGELL AND,4,2013-10-01,10,277818.100902879
RESTAURANTS,2013,AK,WRANGELL AND,4,2013-11-01,11,207619.892402785
